# Thai word frequencies extracted from Thai Wikipedia
# Source: https://huggingface.co/datasets/pythainlp/thai-wiki-dataset-v3
# License: CC BY-SA 4.0 — https://creativecommons.org/licenses/by-sa/4.0/
# Segmented with kham (https://github.com/preedep/kham)
# Articles processed: 500
# Format: word<TAB>count  (sorted by count descending)
# NOTE: Keep this file SEPARATE from tnc_freq.txt (which is CC0).
#       Do not merge — different licenses.
ไฮเพอร์โบลา	4
เปลวเพลิง	4
พวยพุ่ง	4
ความแรง	4
ง่ายดาย	4
ละครเวที	4
เซนส์	4
ตัวแทนจำหน่าย	4
คาบูล	4
ฟรังก์สวิส	4
หั่น	4
ฎู	4
รู้สำนึก	4
กัลกัตตา	4
ดำดิน	4
อิ่ม	4
เด็กดี	4
เครื่องส่ง	4
เอียด	4
ของเก่า	4
ปลอกแขน	4
สะดือ	4
ใยแมงมุม	4
กางร่ม	4
เคารพนับถือ	4
หมากฝรั่ง	4
ญั	4
วันเนา	4
ปลากด	4
ปู่เจ้า	4
สมิงพราย	4
ซีซั่น	4
มุกดา	4
อุทยานฯ	4
อุตุนิยมวิทยา	3
จ้า	3
บาบิโลน	3
อารบิก	3
สเปก	3
ฮับเบิล	3
การตรวจวัด	3
กระตือรือร้น	3
สิ้นอายุขัย	3
สเฟียร์	3
การแตกสลาย	3
มวลสาร	3
เปล่ง	3
มือสมัครเล่น	3
อุทก	3
วิทยาศาสตร์กายภาพ	3
นักทำ	3
รังสรรค์	3
ผิดเพี้ยน	3
เครื่องรับ	3
ประมาณค่า	3
ข้อแนะนำ	3
ศุภชลาศัย	3
แท็ก	3
วันแม่	3
รูม	3
ฟังเพลง	3
ล็อกอิน	3
ภาพประกอบ	3
สุว	3
สิทธิชัย	3
สบายใจ	3
แสก	3
คอร์ป	3
ทำเล	3
กลุ่มเป้าหมาย	3
ผู้ใช้บริการ	3
ค้าส่ง	3
ภาคทฤษฎี	3
ไซน์	3
เครื่องวัด	3
เครื่องทอผ้า	3
ทอผ้า	3
ได้ตัว	3
พารา	3
กักเก็บ	3
การข้าม	3
ขยายความ	3
ตัวแปลภาษา	3
คอนราด	3
เรข	3
สาด	3
ผิวเผิน	3
จำนวนตรรกยะ	3
สัมประสิทธิ์	3
สาทิส	3
วงเวียน	3
โธมัส	3
เลื่องชื่อ	3
ร่ำเรียน	3
โดยชอบธรรม	3
ชอบธรรม	3
กีฏวิทยา	3
คหกรรมศาสตร์	3
แฟรงก์เฟิร์ต	3
ครบวงจร	3
สัมฤทธิ์	3
ดานูบ	3
เฌี	3
พระราชธิดา	3
สืบราชบัลลังก์	3
ความปราชัย	3
ลำลอง	3
สุดแต่	3
พังทลาย	3
พื้นน้ำ	3
เห็ด	3
หมูป่า	3
หมาจิ้งจอก	3
แบด	3
การผนวก	3
เมิน	3
มุ่งหน้า	3
อาคเนย์	3
นาโต้	3
เลบานอน	3
เมอร์เซเดส	3
สวนสนุก	3
รีสอร์ท	3
ซิตี	3
อะพอลโล	3
โรงเรียนรัฐบาล	3
ตำราเรียน	3
เป็นผู้ใหญ่	3
ทุพพลภาพ	3
บอบช้ำ	3
เสียดสี	3
เขตเทศบาล	3
ชาร์ท	3
ผู้กำกับภาพยนตร์	3
ฟี่	3
ครองตำแหน่ง	3
รูปร่างหน้าตา	3
ความเป็นมนุษย์	3
คำผสม	3
มันสมอง	3
ประพฤติ	3
โจทย์	3
ไสยศาสตร์	3
ฑู	3
ปรับปรุงแก้ไข	3
ศาสตร	3
วิกฤติการณ์	3
พฤตินัย	3
พุทธมามกะ	3
ใจตรงกัน	3
ทุกฝ่าย	3
คะแนนเสียงข้างมาก	3
ปรกติ	3
ผู้คุม	3
พลาง	3
บรรลุนิติภาวะ	3
จุดสิ้นสุด	3
ความแตกแยก	3
ตระบัดสัตย์	3
ผู้คัดค้าน	3
พรรคก้าวไกล	3
รองหัวหน้า	3
ลดโทษ	3
ดอนเมือง	3
อายุสั้น	3
การอุปถัมภ์	3
องค์กรอิสระ	3
การออกเสียงประชามติ	3
สัมพันธภาพ	3
อาฆาตมาดร้าย	3
ล่วงละเมิด	3
จำเลย	3
ตานี	3
ภัทรกัป	3
ตามตำรา	3
ผู้มีความรู้	3
ยิ่งยวด	3
เมตตา	3
มหาบุรุษ	3
ตถาคต	3
เมตไตรย	3
ถ้วน	3
ทำบุญ	3
เจ้าสำนัก	3
กบิลพัสดุ์	3
ชั้นวรรณะ	3
ทางกาย	3
ครรภ์	3
อรรถกถา	3
สุต	3
แก่กล้า	3
เลียบ	3
เพียร	3
กัลป์	3
รุจิ	3
สุเมรุ	3
จุดเริ่ม	3
อภิธาน	3
ตัวกลาง	3
สร้างเสริม	3
นื	3
ราล์ฟ	3
กู๊	3
ท่วงทำนอง	3
ความดัง	3
ตัดกัน	3
ไฮเปอร์	3
ความเกี่ยวเนื่อง	3
เราเตอร์	3
เทคโนโลยีชั้นสูง	3
อดทน	3
พื	3
คอนดักเตอร์	3
ทฤษฎีใหม่	3
เอฟเอ็ม	3
ความสอดคล้อง	3
ไดรเวอร์	3
ส่งมอบ	3
ทำความ	3
วิ่งแข่ง	3
ทางเดียว	3
วิ่งมาราธอน	3
ต่อว่า	3
มื	3
คนอ่าน	3
เครื่องใน	3
หล่น	3
การณ์	3
ระทึกขวัญ	3
จอบ	3
แยกส่วน	3
ลวงตา	3
สแกน	3
เร้าใจ	3
หัวไหล่	3
เนคเทค	3
ราต	3
บื	3
อาจารย์ที่ปรึกษา	3
แหลก	3
สร้างตัว	3
กน	3
เพนซิลเวเนีย	3
ฉบับร่าง	3
ผู้ประดิษฐ์	3
ชื่อเล่น	3
เพราะฉะนั้น	3
รูปสามเหลี่ยม	3
การฉายแสง	3
อาเซม	3
ท่านผู้หญิง	3
ติดขัด	3
กะดี	3
เทคโน	3
ไฮเทค	3
ตันตระ	3
นพดล	3
ยูนิเวิร์ส	3
รากฟัน	3
เข้าใจง่าย	3
ลักษณะทางพันธุกรรม	3
น้	3
จำแนกประเภท	3
ปลาดาว	3
สังข	3
น้ำจืด	3
เจ้าบ้าน	3
เป็นหมวดหมู่	3
ไหว	3
ไปดู	3
นักประดิษฐ์	3
เลดี้	3
ซัมเมอร์	3
อันนี้	3
มดลูก	3
เมนส์	3
หลงใหล	3
คบหา	3
มิสซูรี	3
เจ้าปัญญา	3
แมกไซไซ	3
ยาย	3
โยธิน	3
สัต	3
ถ์	3
เกียรตินิยม	3
อุไร	3
เป็นต้นเหตุ	3
ธรรมาภิบาล	3
เที่ยงธรรม	3
ปลดออก	3
ยาฮู	3
เนติบัณฑิต	3
พระนม	3
คหบดี	3
จับจอง	3
ซึ้ง	3
ความเห็นอกเห็นใจ	3
แม้น	3
วิศิษฏ์	3
ธรรมธาดา	3
มหาดไทย	3
ขัดคำสั่ง	3
แข็งค่า	3
พิชัย	3
กฎหมายตราสามดวง	3
มวลชน	3
ร้อยโท	3
ภมร	3
ประจวบ	3
เสนาบดี	3
พระที่นั่งอนันตสมาคม	3
ภาษีอากร	3
เจ้าหนี้	3
เจ้าของที่ดิน	3
การกสิกรรม	3
ภราดรภาพ	3
ภากร	3
ลงข่าว	3
ที่พำนัก	3
การขัดขวาง	3
ปราชัย	3
ญัตติ	3
ทยา	3
ราชการส่วนกลาง	3
เงินกู้	3
รัษฎากร	3
สูบ	3
บีบบังคับ	3
เสบียง	3
ร้องขอ	3
ญี	3
รับเสด็จ	3
กอบกู้	3
ชว	3
สืบสันตติวงศ์	3
ฉวยโอกาส	3
ผสมพันธุ์	3
ชัยนาท	3
ผู้ร้าย	3
แลกเปลี่ยนความคิดเห็น	3
คนต่างด้าว	3
ปาล	3
สตาลิน	3
อนิจจัง	3
นักสังคมนิยม	3
พก	3
ซิมโฟนี	3
ก้านตอง	3
รำลึก	3
รำลึกถึง	3
อุบล	3
หม่อมหลวง	3
ศุภ	3
อินทร์	3
คนโต	3
ภาส	3
สอนหนังสือ	3
โรงเรียนประจำ	3
แตงโม	3
เข้าทำงาน	3
ริสต์	3
บาป	3
ขุนโจร	3
ข้อคิด	3
แกลบ	3
ตัวแสดง	3
จารีตประเพณี	3
บางสิ่งบางอย่าง	3
ปัจเจกชน	3
รุ่นหลัง	3
การซื้อขาย	3
อสมมาตร	3
ชดเชย	3
เที	3
ตัวประกอบ	3
ค่าแรง	3
ทำลายสถิติ	3
อัมพาต	3
บิ๊กแบง	3
ขยับ	3
ความเศร้า	3
สมมูล	3
ละทิ้ง	3
เวื	3
เข็มทิศ	3
เวลาว่าง	3
เชื่องช้า	3
ให้ยืม	3
เกลี้ยกล่อม	3
ใบรับรอง	3
เพิกถอน	3
แยกย้าย	3
มีอคติ	3
หล่อน	3
แมกซ์	3
สัมพัทธ์	3
เลื่อนขั้น	3
โมเมนตัม	3
แสดงตัว	3
กรอ	3
แปรปรวน	3
สตริง	3
ความตื่นตัว	3
อุดมคติ	3
โคเปนเฮเกน	3
อันตรกิริยา	3
เกี่ยวพัน	3
จิตสำนึก	3
หนักแน่น	3
ไอน์สไตเนียม	3
พัว	3
การบัญญัติศัพท์	3
ผ่านพ้น	3
ความระมัดระวัง	3
โฆษณาชวนเชื่อ	3
เด็กน้อย	3
แวววาว	3
ควรค่า	3
ความเป็นสากล	3
แฟบ	3
การควบ	3
หลงลืม	3
คนธรรมดา	3
ดอยช์	3
แธ	3
แก้ต่าง	3
ชายขอบ	3
รุย	3
มหาวิทยาลัยนเรศวร	3
มหาวิทยาลัยบูรพา	3
เผือก	3
ช่างไม้	3
แขวนคอ	3
หุ่นกระบอก	3
เอ็นเตอร์เทน	3
หาเรื่อง	3
ทำการบ้าน	3
อันธพาล	3
ทางบ้าน	3
มีน้ำใจ	3
เจ้าสาว	3
เซวา	3
ไม่เอาไหน	3
น้ำใจ	3
นิปปอน	3
หลังเขา	3
จากไป	3
ผีสิง	3
สถิร	3
ตูน	3
ทีวีสี	3
ฤต	3
หัสดิน	3
มีความรู้สึก	3
เดือดร้อน	3
ยิ้ม	3
แสตมป์	3
เค้าโครงเรื่อง	3
ลูกโซ่	3
คดีความ	3
เฉย	3
วัยชรา	3
กาตาร์	3
กาบอง	3
กาบู	3
ชาด	3
เซียร์รา	3
ตูวาลู	3
แทนซาเนีย	3
นามิเบีย	3
มอนเตเนโกร	3
โมซัมบิก	3
ลิเบีย	3
ไลบีเรีย	3
อุรุกวัย	3
เอลซัลวาดอร์	3
แองโกลา	3
ก้าวร้าว	3
ข่มขู่	3
เช่นเคย	3
เทอเรซ	3
ดอด	3
คนผิวดำ	3
อีฟ	3
ผู้ประกาศ	3
ผลสุดท้าย	3
แทรกตัว	3
สระว่ายน้ำ	3
จิตเวชศาสตร์	3
การศึกษาต่อเนื่อง	3
มอด	3
ราชินูปถัมภ์	3
เสื้อคลุม	3
วิ่น	3
จับตามอง	3
มอสโก	3
เอ็มไอ	3
วัดอุณหภูมิ	3
สถาบันอุดมศึกษาเอกชน	3
แฟ้ม	3
สามเกลอ	3
พจน	3
แม่บ้าน	3
ความรอบรู้	3
ถึงแก่อนิจกรรม	3
ซ่อนเร้น	3
จิตต์	3
อาการป่วย	3
ตามลำพัง	3
เมรุ	3
มหาวิทยาลัยรังสิต	3
ความคิดอ่าน	3
เสภา	3
เปลื้อง	3
เนาวรัตน์	3
เสฐียร	3
โกเศศ	3
ลิขิต	3
หลุมศพ	3
พิม	3
พัทยา	3
มนัส	3
พรรค์	3
ศิวะ	3
เลห	3
ม่าน	3
กิจจานุกิจ	3
ลิ่ม	3
อภิชาต	3
กิตติคุณ	3
ซุปเปอร์	3
ศิวิไลซ์	3
วิมล	3
สิต	3
เร้น	3
สิม	3
เอย	3
ชุมสาย	3
ลิไท	3
พูล	3
ชุติมา	3
ด้านการบริหาร	3
ผู้ทรงคุณวุฒิ	3
ปรมาณู	3
สปริง	3
ทารุณ	3
ล็อต	3
ชิงชนะเลิศ	3
ดั๊	3
มนุษย์ต่างดาว	3
วอก	3
การอบรม	3
ไมอามี	3
ผู้ใช้แรงงาน	3
พละกำลัง	3
ฮอนด้า	3
พิจิตร	3
ผู้รุกราน	3
สเปค	3
รีม	3
ขจัด	3
วินาศกรรม	3
สิ่งพิมพ์เผยแพร่	3
แซนด์วิช	3
ตาด	3
รายย่อย	3
การสกัด	3
การตื่น	3
ออริกอน	3
หวนคืน	3
ฟิลาเดลเฟีย	3
แจ็กสัน	3
เอดิสัน	3
กอปร	3
วอลล์สตรีท	3
เคหะ	3
เคด	3
การผ่อนคลาย	3
ล่ม	3
ต่อกร	3
ลาม	3
เศรษฐกิจฟองสบู่	3
สมรรถภาพ	3
เนวาดา	3
เฮอร์ริเคน	3
ลำเลียง	3
ลอสแอนเจลิส	3
วางมาตรฐาน	3
มนุษยนิยม	3
ไวโอมิง	3
ภาษาปาก	3
ม่าย	3
นอกบ้าน	3
ขั้นต่ำ	3
แพท	3
บุคคลธรรมดา	3
เสียภาษี	3
เงินสด	3
คณะลูกขุน	3
ตามขวาง	3
ตามอำเภอใจ	3
ผู้กระทำผิด	3
ต้องโทษ	3
ฟอสเฟต	3
หยุดงาน	3
ศักยะ	3
ความไม่เสมอภาค	3
เปลี่ยนสภาพ	3
รถตู้	3
สุขาภิบาล	3
คลอเรต	3
หลอดไฟ	3
การก้าวหน้า	3
ความคาดหมาย	3
เบาหวาน	3
ปัจจัยเสี่ยง	3
หม้อ	3
ส่งต่อ	3
กุศล	3
มันเทศ	3
ไก่ทอด	3
หลา	3
ถ่ายทำ	3
บ็อกซ์	3
เนชันแนล	3
ซอกเกอร์	3
การแข่งรถ	3
อาร์ม	3
ณะ	3
วิทยุสาธารณะ	3
ของดี	3
ทูบ	3
คาม	3
แปลกใหม่	3
อายัด	3
ทุ่งนา	3
โองการ	3
บทวิเคราะห์	3
ถวายพระเพลิง	3
ศู	3
ศูทร	3
ทรรศน์	3
ปราณ	3
องค์การบริหารส่วนจังหวัด	3
นักโบราณคดี	3
ให้รางวัล	3
ฆั	3
ปลิง	3
รพิ	3
ออด	3
วิป	3
เดลล์	3
ฌี	3
เอเลียต	3
รงค	3
สภากาชาด	3
โข	3
องค์การแรงงานระหว่างประเทศ	3
แม่ชี	3
กุย	3
ได้ประโยชน์	3
เมนเฟรม	3
พล็อต	3
ปั่นป่วน	3
ความปั่นป่วน	3
พลศาสตร์	3
บัญชา	3
ความโกลาหล	3
วิภา	3
กวิน	3
เอี่ยม	3
วราห์	3
ไขลาน	3
นานัปการ	3
โอวาท	3
บงการ	3
การสงคราม	3
ดังกล่าวข้างต้น	3
เดียนเบียนฟู	3
บรรณาการ	3
ไพร่	3
ตาก	3
กวาดต้อน	3
รัฐกันชน	3
การกลายเป็น	3
ปิดฉาก	3
ให้สัญญา	3
ครั้งหลัง	3
บางกรณี	3
รับลม	3
สารสิน	3
บึงกาฬ	3
ลัทธิจักรวรรดินิยม	3
สินเชื่อ	3
เรือบรรทุกเครื่องบิน	3
ภูเก็ต	3
ถึงตาย	3
ผู้ถูกกล่าวหา	3
คณะทำงาน	3
ค้าปลีก	3
ล้มละลาย	3
การอุดหนุน	3
สิ่งจูงใจ	3
หลักธรรม	3
สามเณร	3
โมริยะ	3
พวน	3
ให้เปล่า	3
ไอโอดีน	3
สำนักงานประกันสังคม	3
ผู้ประกันตน	3
กัญชา	3
หนึ่งร้อย	3
ความสนุก	3
งานฝีมือ	3
กมล	3
กะทิ	3
โจ๊ก	3
เต้าเจี้ยว	3
ของหวาน	3
รำไทย	3
โขน	3
ฟ้อน	3
รำวง	3
โคม	3
ขอฝน	3
ออกพรรษา	3
ราชาธิราช	3
ไลท์	3
สนุกเกอร์	3
ว่าว	3
สามเสน	3
ภูมิหลัง	3
ประพาส	3
ส่วนราชการ	3
พระราชพงศาวดาร	3
บรรณารักษ์	3
สุภาษิต	3
เอกสารสำคัญ	3
ลูกทุ่ง	3
ของใช้	3
รัชมังคลาภิเษก	3
รั่ว	3
สนม	3
ว๋	3
จักรวรรดินิยม	3
ตัวหนังสือ	3
เป็นอัน	3
คำประกาศ	3
อนุรักษ์นิยม	3
ถ่ายเสียง	3
อีส	3
พันเอก	3
อุปสมบท	3
อาชา	3
สุวินัย	3
สมัยนิยม	3
บริษัทหลักทรัพย์	3
ความมุ่งหมาย	3
กับดัก	3
การทดแทน	3
เอื้ออาทร	3
ปรับโครงสร้าง	3
ผู้ว่าราชการ	3
๒๕๔๘	3
ดุริยางค์	3
ต้องหา	3
ผ้าห่ม	3
ยากไร้	3
รดี	3
ตัวเต็ง	3
ไชนีส	3
กรัง	3
ถอนทหาร	3
วิ้	3
พรรคสังคมนิยม	3
ซากปรักหักพัง	3
คู่อริ	3
บัดนี้	3
ลิเบอรัล	3
สวนสนาม	3
กักบริเวณ	3
เป็นต้นว่า	3
คาส	3
ผิดหวัง	3
เอเวอเรสต์	3
จุดศูนย์กลาง	3
บริษัทผู้ผลิต	3
พลีชีพ	3
ก่อการร้าย	3
เปลี่ยนใจ	3
อังการา	3
อ่อนกำลัง	3
หอคอย	3
พอเพียง	3
เม็ดเลือดแดง	3
ทำสำเนา	3
โทน	3
เกียรติศักดิ์	3
เฮลซิงกิ	3
ศี	3
โซนี่	3
ส่วนแบ่งการตลาด	3
ไคลเอนต์	3
คำย่อ	3
แบ่งตัว	3
มกร	3
กิ้งก่า	3
พิณ	3
ลูกธนู	3
ป่อง	3
พฤษภ	3
ทดลองใช้	3
เครื่องฉายภาพ	3
มอนิเตอร์	3
แอริโซนา	3
ก่อเกิด	3
เข้าตา	3
ล้ำหน้า	3
สอดใส่	3
บรรจุภัณฑ์	3
อุปกรณ์ควบคุม	3
หัส	3
รอก	3
สมัยปัจจุบัน	3
มหาศักราช	3
ญ์	3
ศก	3
โปรดเกล้า	3
วิกรม	3
คนตาบอด	3
สมญา	3
เจิม	3
วจนะ	3
แหวก	3
กลับใจ	3
วิบัติ	3
คำสาบาน	3
ฝังศพ	3
ข้างนอก	3
มื้อ	3
เกท	3
นอนหลับ	3
พินาศ	3
เยาะเย้ย	3
ดูเถิด	3
อีกแล้ว	3
ทำผิด	3
ล้างมือ	3
ฉลองพระองค์	3
เธี	3
โรคเรื้อน	3
ชุบชีวิต	3
เที่ยง	3
นอกเมือง	3
กฤษณะ	3
โมเสส	3
ปัจจัยภายนอก	3
ถ้อยความ	3
ห้องเรียน	3
เล็น	3
พิมพ์เขียว	3
ศัพท์บัญญัติ	3
การเหนี่ยวนำ	3
สี่เหลี่ยม	3
ขาดทุน	3
บอสตัน	3
บดินทรเดชา	3
กำสรวล	3
สนามฟุตบอล	3
ยามดึก	3
เขนย	3
กลวง	3
ยาเม็ด	3
ยังอีก	3
โตก	3
ทรงผม	3
ศัพท์เฉพาะ	3
ลมกรด	3
ฟาโรห์	3
ดั้	3
พีช	3
เลือดเดือด	3
ขุนพล	3
ล้า	3
ยากูซ่า	3
ค่อน	3
มัย	3
คิ้ว	3
ฮีโร่	3
คุณหมอ	3
จารชน	3
พ่อบ้าน	3
แชมเปี้ยน	3
ชุลมุน	3
มอนสเตอร์	3
ร่มเงา	3
นักเตะ	3
แข้ง	3
นาฬิกาทราย	3
เวหา	3
ยมทูต	3
ฝา	3
พาราไดซ์	3
มัช	3
ขุนเขา	3
กุ๊ก	3
ไย	3
ร่วงโรย	3
อีกา	3
ว้าวุ่น	3
ดาวเหนือ	3
ไนท์	3
วีดีโอ	3
ทารุ	3
ดิ้	3
กิ้	3
นักเลง	3
คนสวย	3
เอาแต่ใจ	3
ฮิต	3
ฮอต	3
หวานใจ	3
หอพัก	3
หรรษา	3
เลี่ยน	3
ราเม็ง	3
ไข่ดาว	3
ข้างใต้	3
บันทึกภาพ	3
จีเอ็มเอ็ม	3
จุฬาลักษณ์	3
พิสุทธิ์	3
ป้อง	3
เทียมทาน	3
ดาบสั้น	3
จอมใจ	3
เถื่อน	3
ฮ่	3
โหว	3
ปลิด	3
จวง	3
ชั้	3
ทระนง	3
เกรียงไกร	3
วาสนา	3
กล้าหาญ	3
พยัคฆ	3
เล็บ	3
ฉู่	3
แยงซี	3
กรีด	3
พลาด	3
จู้	3
น้ำทิพย์	3
หลั่งเลือด	3
พราย	3
อุ้ย	3
ลั้	3
บุกเข้าไป	3
พริกขี้หนู	3
เว่	3
อำไพ	3
เซียะ	3
อุดร	3
พู้	3
พั่	3
สำนึกผิด	3
ความโกรธ	3
เฒ่า	3
พริ้ว	3
เก่งกาจ	3
เชี่	3
ชง	3
คล้อง	3
สาวงาม	3
กี๋	3
บังคับบัญชา	3
พิษณุโลก	3
ถ่ายทอดสด	3
ตั๋ว	3
ข้ออ้าง	3
กิโลบิต	3
เหยียบ	3
ทางจิตใจ	3
ช่วงต่อ	3
เป้าหมายหลัก	3
คาดฝัน	3
เฏ	3
อนุราธ	3
ถอยร่น	3
ใหญ่น้อย	3
แณ	3
สกล	3
มหาธาตุ	3
นักธรรม	3
เพลิงศพ	3
ราชวรวิหาร	3
เจ้ากรม	3
เดินทัพ	3
กรรณิการ์	3
เบญจ	3
เสียแล้ว	3
จามรี	3
บ่ม	3
ชร	3
ชู้	3
ลดา	3
เงินได้	3
เพลงปลุกใจ	3
ต้นตระกูล	3
ท๊	3
นัดหมาย	3
แมคอินทอช	3
แปลความหมาย	3
หน้าบ้าน	3
หุ่นจำลอง	3
ความแค้น	3
หนุ่มสาว	3
ลูกพี่ลูกน้อง	3
กรังด์ปรีซ์	3
ของรางวัล	3
คุณปู่	3
ผอง	3
ปรากฏชัด	3
สืบสาย	3
ต่อเมื่อ	3
แรงกล้า	3
ป้องกันตัว	3
ทำลายล้าง	3
ฝอย	3
เส้นด้าย	3
ทั้งตัว	3
อี๋	3
สั้	3
จี๋	3
เลียดก๊ก	3
แกะรอย	3
เยี่ยมยอด	3
นางบำเรอ	3
คนดู	3
คนสนิท	3
วางยา	3
ไทเฮา	3
หุบ	3
มีสีสัน	3
ความไพเราะ	3
ผื่น	3
คลื่นไส้	3
นักพฤกษศาสตร์	3
ซาอุ	3
ขุย	3
ช้ำ	3
ออกจะ	3
ตัดออก	3
ปูนแดง	3
สารภี	3
เป็นแผล	3
พุพอง	3
พิลาป	3
ระยอง	3
คว่ำ	3
โมกมัน	3
ธัญ	3
ระยิบระยับ	3
ตัวละครเอก	3
ขาวนวล	3
ไม้กระถาง	3
ฟอสฟอรัส	3
ถี่	3
ขี้ผึ้ง	3
ข้น	3
ฝักบัว	3
เหม็น	3
รูปสี่เหลี่ยม	3
ไพลิน	3
สอนใจ	3
ดุร้าย	3
ไกว	3
ตากแห้ง	3
คุกกี้	3
คอก	3
เก็บเกี่ยว	3
ราชพฤกษ์	3
หอบหืด	3
ภายในบ้าน	3
เจริญงอกงาม	3
คค	3
ข่า	3
พืชใบเลี้ยงเดี่ยว	3
ญ่า	3
ควีนสิริกิติ์	3
แบเรียม	3
ความว่องไว	3
ทนไฟ	3
แกลเลียม	3
แคดเมียม	3
หนังสือคู่มือ	3
เชื่อถือ	3
อิตเทอร์เบียม	3
ความกำกวม	3
ริมน้ำ	3
จิ้ม	3
ขยี้	3
ความทนทาน	3
ต้นแก้ว	3
คนโบราณ	3
พิธีทางศาสนา	3
กระบวนความ	3
บรรณารักษศาสตร์	3
วารสารศาสตร์	3
เอบี	3
เฟือง	3
เสาอากาศ	3
โพรโทคอล	3
นิจ	3
คอนแวนต์	3
ยนต์	3
ช่างโลหะ	3
ช่างกล	3
สุริยุปราคา	3
อัจฉริยภาพ	3
ฝ่ายใน	3
ราชประเพณี	3
จงรักภักดี	3
พระบรมรูป	3
งานนิทรรศการ	3
อาหารสำเร็จรูป	3
โครงการหลวง	3
สังฆ	3
ชลมารค	3
ชุมพร	3
ทุ่ม	3
บวงสรวง	3
ความภาคภูมิใจ	3
นาวิน	3
ถวายสัตย์ปฏิญาณ	3
เจ้าคุณ	3
ให	3
ฐิติ	3
วฺ	3
โรจน์	3
ปรัก	3
โชติ	3
สถิตย์	3
ขู่	3
ถอย	3
นิธิ	3
คณะรัฐศาสตร์	3
เพชรบูรณ์	3
นิติศาสตรบัณฑิต	3
เป็นโพรง	3
เหลี่ยม	3
ย่ำ	3
ฟันเลื่อย	3
เรื่อ	3
แต้มสี	3
ปวดท้อง	3
กานท์	3
ค่าว	3
การสัมผัส	3
จ่าง	3
น่าแปลก	3
กากี	3
คำกลอน	3
มหาชาติ	3
พาลี	3
พยุหยาตรา	3
กำกวม	3
การวน	3
แฟล็ก	3
คาดคะเน	3
แพงพวย	3
แฉะ	3
ผู้ดำรงตำแหน่งทางการเมือง	3
มหาวิทยาลัยสุโขทัยธรรมาธิราช	3
หลวงปู่	3
พุทธสถาน	3
ตั้งข้อหา	3
คำตัดสิน	3
การถอดถอน	3
สถานีวิทยุโทรทัศน์	3
ทอดตัว	3
ระส่ำ	3
ส่าย	3
ความเสื่อมโทรม	3
ประชาคมยุโรป	3
ตวง	3
รักษาการณ์	3
ฌุ	3
บริษัทเอกชน	3
เฮกตาร์	3
ปุย	3
ตากอากาศ	3
สุขอนามัย	3
ตั้งงบประมาณ	3
ครองแชมป์	3
การวางผังเมือง	3
การแพร่ภาพ	3
โยกย้าย	3
น้ำอุ่น	3
ข้าวโอ๊ต	3
มะกอก	3
โคเนื้อ	3
โคนม	3
เจียน	3
ไซต์	3
สีจาง	3
เด็กนักเรียน	3
ขี้อาย	3
จุน	3
ลื่	3
จิตเวช	3
รางจืด	3
ปั้	3
พิพัฒน์	3
พิง	3
แต้	3
สามสาย	3
ทูลเกล้า	3
พร้อมกันนี้	3
โคโรน่า	3
พูดน้อย	3
เมษา	3
กองพัน	3
ประโคม	3
กล้องดูดาว	3
ปริพันธ์	3
ในกรณีที่เป็น	3
น่าสังเกต	3
ถี	3
ล๊	3
ฟกช้ำ	3
ยาสมุนไพร	3
ผื่นคัน	3
เกร็ง	3
ราชสมบัติ	3
เลขาธิการสหประชาชาติ	3
การยกเว้น	3
ซก	3
พระเยาว์	3
กระเด็น	3
วโรกาส	3
ประภาส	3
สืบมา	3
กฐิน	3
เทพรัตน	3
ในการนี้	3
ตื่นเต้น	3
เยี่ยมเยียน	3
เคลือบแคลง	3
ทรุด	3
มกุฎราชกุมาร	3
อาชญากร	3
อนุโลม	3
ข่าวลือ	3
การฝึกซ้อม	3
ทรัมเป็ต	3
โดยสังเขป	3
ทรัพย์สินส่วนพระองค์	3
เนื่องจากว่า	3
โน้ตเพลง	3
ลำคลอง	3
โครงการส่วนพระองค์	3
ประทัดจีน	3
แพร่ระบาด	3
กว่าง	3
ไบโอ	3
คนหนุ่มสาว	3
โรคติดเชื้อ	3
วิชั่นส์	3
ฝังใจ	3
เงะ	3
ไมล์ทะเล	3
สมัยก่อนประวัติศาสตร์	3
น่าทึ่ง	3
โปส	3
โมรา	3
การผ่อนปรน	3
สภาพเศรษฐกิจ	3
โปน	3
ลิปิ	3
สืบสวน	3
คู่ต่อสู้	3
มือวาง	3
แฮนด์บอล	3
การประกอบอาหาร	3
ข้าวผัด	3
มะเขือเทศ	3
นวด	3
อัสสัมชัญ	3
การแจกจ่าย	3
ไอกรน	3
เภสัชอุตสาหกรรม	3
ตับอักเสบบี	3
โรคตับอักเสบ	3
ตามกำหนด	3
บีซี	3
อัลตรา	3
ยาปฏิชีวนะ	3
กระแสเลือด	3
เภสัชกรรม	3
กะโหลกศีรษะ	3
ยุทธวิธี	3
ซีเมนต์	3
ไม้ซุง	3
เนื้อมะพร้าว	3
อัมโน	3
พวกพ้อง	3
จิบ	3
โล่ง	3
ยังชีพ	3
อ่างเก็บน้ำ	3
ดีเลิศ	3
ทันตแพทยศาสตร์	3
ตำแหน่งงาน	3
พัสดุ	3
จัดรูปแบบ	3
สถานีรถไฟ	3
ประธานที่ประชุม	3
โลหะวิทยา	3
ความลำเอียง	3
พาโล	3
ตรวจทาน	3
โดยง่าย	3
ครีเอทีฟ	3
